19,26754627,山海经之小人国,https://img9.doubanio.com/view/photo/raw/public/p2669123766.jpg,2018,4.7,582,257,5,90分钟,2021-09-19(中国大陆),凯文·门罗 / 克里斯蒂安·坎普,张大星 / 苏珊娜·博尔奇 / 约翰·梅 / 凯文·门罗 / 克里斯蒂安·坎普,冯岚 / 云鹤追 / 尊龙 / 刘若班,动画 / 儿童 / 冒险,中国大陆 / 美国 / 加拿大 / 挪威
20,11516763,羊毛战记 Wool,https://img1.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,2024,0,0,7,0,unknown,unknown,unknown,彼得·霍顿 / Hugh Howey / LaToya Morgan / Raelle Tucker / 加里·维塔,Carol Ann Holness,剧情 / 动作 / 科幻,美国 / 英国
21,27042445,沙漠,https://img1.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,2030,0,0,0,0,102分钟,unknown,常标,常标 / 吴敏,吴敏 / 菅浩栋 / 董昕傧 / 牛森浩 / 毛腾飞 / 崔树强 / 陈小玲 / 段亚丽,剧情,中国香港
22,6521915,事出有姻,https://img2.doubanio.com/view/photo/raw/public/p2535018831.jpg,2030,0,0,9,0,unknown,unknown,达里奥·巴尔迪 / 杜军,Adele Alibani / Renzo Bedrosiani / Giovanna Cucinotta / 许莎朗,玛丽亚·格拉齐亚·库奇诺塔 / 黄海波 / 王丽坤 / 李赞 / 赛尔乔·阿西西 / 瓦莱丽亚·玛里尼 / 安东尼奥·布鲁斯凯塔,剧情,中国大陆 / 意大利
23,25857981,擒凶记1894,https://img1.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,2030,0,0,1,0,unknown,unknown,陈德森,unknown,unknown,动作 / 悬疑,中国大陆 / 中国香港
24,26828028,喜剧王,https://img1.doubanio.com/view/photo/raw/public/p2380703377.jpg,2030,0,0,4,1,90分钟,unknown,盛建伟,盛建伟,崔笛 / 刘洋影子 / 卢沁希 / 张美娥 Mei'e Zhang / 滕艺 / 王佳慧 / 周静雯 / 林美燕 / 马瑶瑶 / 姜再义 / 林子幸 / 杨赛星 / 穆萨 / 弘毅 / 李大齐 / 王天慧 / 阿祖 / 李婧,喜剧 / 爱情,中国大陆
25,25728580,黑暗中的笑声 Laughter in the Dark,https://img1.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,2030,0,0,4,0,unknown,unknown,比利·奥古斯特,格雷格·拉特,unknown,剧情,德国
26,22963915,牛兄牛弟,https://img1.doubanio.com/view/photo/raw/public/p2624423719.jpg,2030,0,0,35,0,85分钟,unknown,林浩然,林浩然,舒淇 / 佟大为 / 姜武 / 张国立 / 夏雨 / 吴大维 / 潘玮柏 / 刘德华,喜剧 / 动画 / 冒险,中国大陆
27,10766240,疯狗和英国人 Mad Dogs and Englishmen,https://img1.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,2030,0,0,11,0,unknown,unknown,unknown,威尔·霍尔兹曼,unknown,喜剧 / 同性,美国
28,34636095,钢铁之心 Ironheart,https://img2.doubanio.com/view/photo/raw/public/p2726228981.jpg,2023,0,0,35,0,unknown,unknown,萨曼莎·贝利 / 安吉拉·巴恩斯,布莱恩·本迪斯 / 小麦克·德奥达多 / Chinaka Hodge,多米尼克·索恩 / 曼尼·蒙塔纳 / 阿尔登·埃伦瑞奇 / 安东尼·拉莫斯 / 萨莎·拜伦·科恩 / 夏奇拉·巴雷拉 / 利丽克·罗斯 / Harper Anthony / Zoe Terakes / Jaren Merrell / Regan Aliyah / Shea Couleé / Sonia Denis / Rashida Olayiwola / Christopher Cocke,剧情 / 动作 / 科幻 / 奇幻 / 冒险,美国
29,26369807,在北极说爱你,https://img1.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,2030,0,0,22,0,unknown,unknown,金然,张慧慧,潘粤明,剧情 / 爱情,中国大陆
